country_code,indicator,year,value
NER,WHOSIS_000015,2007,16.49529756
EUR,WHOSIS_000015,2007,20.76954461
BRN,WHOSIS_000015,2018,20.51399392
JAM,WHOSIS_000015,2000,18.62445194
ITA,WHOSIS_000015,2015,24.48195461
PRI,WHOSIS_000015,2006,23.32015574
PER,WHOSIS_000015,2021,18.41650958
BTN,WHOSIS_000015,2015,20.00104744
POL,WHOSIS_000015,2005,20.10291078
FIN,WHOSIS_000015,2006,22.95221731
CRI,WHOSIS_000015,2014,24.48536162
CUB,WHOSIS_000015,2010,21.72046809
TZA,WHOSIS_000015,2001,15.60307643
CHE,WHOSIS_000015,2004,23.87498263
GHA,WHOSIS_000015,2021,16.74918266
HND,WHOSIS_000015,2002,19.27760108
PHL,WHOSIS_000015,2006,17.95112864
GAB,WHOSIS_000015,2004,14.7595984
RUS,WHOSIS_000015,2008,17.40162732
AMR,WHOSIS_000015,2015,22.46548152
EGY,WHOSIS_000015,2007,17.11937288
PHL,WHOSIS_000015,2016,17.53003866
HRV,WHOSIS_000015,2006,20.1937274
SSD,WHOSIS_000015,2011,16.0973915
AFG,WHOSIS_000015,2016,14.98933457
CMR,WHOSIS_000015,2021,16.0521343
POL,WHOSIS_000015,2019,21.79844667
KOR,WHOSIS_000015,2007,22.77145187
SUR,WHOSIS_000015,2000,19.58724536
MEX,WHOSIS_000015,2014,21.96837015
LTU,WHOSIS_000015,2009,19.68418864
PNG,WHOSIS_000015,2006,15.98245626
MKD,WHOSIS_000015,2015,19.09152632
MAR,WHOSIS_000015,2019,18.97482489
LCA,WHOSIS_000015,2021,17.69910433
IRL,WHOSIS_000015,2021,23.90136875
CRI,WHOSIS_000015,2005,23.81310141
DEU,WHOSIS_000015,2005,22.45363212
CRI,WHOSIS_000015,2002,23.32028148
KOR,WHOSIS_000015,2010,23.75876231
ATG,WHOSIS_000015,2017,20.19148019
SLE,WHOSIS_000015,2009,15.13047612
SGP,WHOSIS_000015,2021,26.0456406
MNG,WHOSIS_000015,2005,15.698948
AUT,WHOSIS_000015,2020,23.48625502
MDV,WHOSIS_000015,2016,20.84914331
ARM,WHOSIS_000015,2016,19.23403462
ERI,WHOSIS_000015,2018,15.02046207
ITA,WHOSIS_000015,2010,24.36380002
NER,WHOSIS_000015,2005,16.2434551
USA,WHOSIS_000015,2001,21.48296432
SVK,WHOSIS_000015,2015,20.64627139
BLR,WHOSIS_000015,2013,18.7320385
TLS,WHOSIS_000015,2003,18.17867867
TUN,WHOSIS_000015,2011,21.13495564
TJK,WHOSIS_000015,2008,16.66147117
ESP,WHOSIS_000015,2004,23.33032149
ISR,WHOSIS_000015,2019,24.88417278
IRQ,WHOSIS_000015,2009,19.46134996
BRA,WHOSIS_000015,2020,20.30059588
USA,WHOSIS_000015,2014,23.17842265
MYS,WHOSIS_000015,2004,18.67439825
ZWE,WHOSIS_000015,2020,13.96030971
CUB,WHOSIS_000015,2005,21.54229199
VEN,WHOSIS_000015,2009,21.95626061
GNB,WHOSIS_000015,2020,13.67977105
NGA,WHOSIS_000015,2020,17.93124386
PRK,WHOSIS_000015,2012,17.83524932
MWI,WHOSIS_000015,2019,15.89980708
TLS,WHOSIS_000015,2014,17.88100188
TUN,WHOSIS_000015,2013,21.26370376
NER,WHOSIS_000015,2002,15.96427184
GIN,WHOSIS_000015,2016,16.13564797
BLZ,WHOSIS_000015,2013,21.94297399
TJK,WHOSIS_000015,2009,16.7767755
LTU,WHOSIS_000015,2019,21.22475633
KOR,WHOSIS_000015,2011,24.06908436
IRQ,WHOSIS_000015,2019,19.63143943
GNQ,WHOSIS_000015,2013,17.42868175
GRC,WHOSIS_000015,2003,22.27397144
MWI,WHOSIS_000015,2001,13.18164128
UGA,WHOSIS_000015,2016,17.38550823
MDV,WHOSIS_000015,2008,18.26357833
TZA,WHOSIS_000015,2011,17.22284578
LVA,WHOSIS_000015,2016,20.35712509
WPR,WHOSIS_000015,2005,19.35962164
LBN,WHOSIS_000015,2010,21.92586477
TUR,WHOSIS_000015,2003,21.36428862
KIR,WHOSIS_000015,2013,14.75970831
SWE,WHOSIS_000015,2014,24.19364292
CIV,WHOSIS_000015,2012,15.79392768
BLZ,WHOSIS_000015,2006,20.33190419
ZAF,WHOSIS_000015,2007,16.43784582
GLOBAL,WHOSIS_000015,2021,19.61231631
PRI,WHOSIS_000015,2008,23.71649462
ISR,WHOSIS_000015,2011,24.19823251
USA,WHOSIS_000015,2010,22.98243483
BWA,WHOSIS_000015,2000,14.0764548
AMR,WHOSIS_000015,2016,22.47784399
MDA,WHOSIS_000015,2003,14.66304249
GLOBAL,WHOSIS_000015,2016,20.79983618
MDA,WHOSIS_000015,2015,17.77722812
SAU,WHOSIS_000015,2011,21.01093162
RWA,WHOSIS_000015,2021,17.51690866
BRB,WHOSIS_000015,2017,21.35169009
UGA,WHOSIS_000015,2011,16.77706099
KOR,WHOSIS_000015,2019,26.13226493
KAZ,WHOSIS_000015,2015,18.6400706
VNM,WHOSIS_000015,2018,19.46602924
GBR,WHOSIS_000015,2021,23.21983245
PAN,WHOSIS_000015,2000,22.13156658
SVN,WHOSIS_000015,2003,20.60204062
BHS,WHOSIS_000015,2000,20.05308788
EUR,WHOSIS_000015,2006,20.56654751
CZE,WHOSIS_000015,2018,21.87854713
TTO,WHOSIS_000015,2004,19.44187372
IRQ,WHOSIS_000015,2007,19.23709929
LKA,WHOSIS_000015,2002,19.80484204
WPR,WHOSIS_000015,2018,21.67504397
TUR,WHOSIS_000015,2012,21.19236922
LBY,WHOSIS_000015,2001,20.5097
MDV,WHOSIS_000015,2005,17.72873003
JPN,WHOSIS_000015,2002,25.11137693
PAN,WHOSIS_000015,2004,22.05146405
SWZ,WHOSIS_000015,2021,13.05345252
KWT,WHOSIS_000015,2010,23.99086883
IND,WHOSIS_000015,2007,17.69606792
COL,WHOSIS_000015,2002,20.47337338
COD,WHOSIS_000015,2006,14.80916478
PER,WHOSIS_000015,2001,23.17797571
AUT,WHOSIS_000015,2010,23.43764751
VUT,WHOSIS_000015,2010,15.61050386
GHA,WHOSIS_000015,2016,16.60902455
MMR,WHOSIS_000015,2018,17.86032836
GBR,WHOSIS_000015,2000,21.31186688
AFG,WHOSIS_000015,2019,15.1613711
SOM,WHOSIS_000015,2007,12.83089325
LKA,WHOSIS_000015,2019,21.7578139
DNK,WHOSIS_000015,2010,22.19648527
IDN,WHOSIS_000015,2012,17.54406603
SLB,WHOSIS_000015,2006,14.78188095
CIV,WHOSIS_000015,2013,15.97003607
ZWE,WHOSIS_000015,2018,14.25485532
DOM,WHOSIS_000015,2019,22.60310281
THA,WHOSIS_000015,2016,23.65209098
KOR,WHOSIS_000015,2015,25.04039908
ISR,WHOSIS_000015,2012,24.06204126
HUN,WHOSIS_000015,2015,19.88715916
ITA,WHOSIS_000015,2002,23.03132737
AFR,WHOSIS_000015,2020,16.8646222
MYS,WHOSIS_000015,2002,18.70914682
MRT,WHOSIS_000015,2012,18.56487254
BWA,WHOSIS_000015,2010,15.61557277
IND,WHOSIS_000015,2019,18.51853566
IRL,WHOSIS_000015,2002,21.01837039
PER,WHOSIS_000015,2014,24.94110844
LKA,WHOSIS_000015,2016,21.04507556
CPV,WHOSIS_000015,2010,21.96195165
NOR,WHOSIS_000015,2012,23.62857922
URY,WHOSIS_000015,2019,21.70617475
KWT,WHOSIS_000015,2021,22.39403312
ETH,WHOSIS_000015,2021,17.83111068
NGA,WHOSIS_000015,2012,17.86256337
AUS,WHOSIS_000015,2019,25.34695408
BWA,WHOSIS_000015,2021,14.35606075
BOL,WHOSIS_000015,2010,18.73124779
MDV,WHOSIS_000015,2019,17.90289867
CZE,WHOSIS_000015,2003,19.38126094
FRA,WHOSIS_000015,2010,24.7083418
MDG,WHOSIS_000015,2021,15.64225436
GNB,WHOSIS_000015,2018,14.46134045
ZMB,WHOSIS_000015,2000,12.69548274
UGA,WHOSIS_000015,2017,17.53303275
PRK,WHOSIS_000015,2015,18.25497459
MLT,WHOSIS_000015,2011,23.39003957
QAT,WHOSIS_000015,2013,19.229892
CPV,WHOSIS_000015,2021,18.98005748
HRV,WHOSIS_000015,2009,20.37586745
GEO,WHOSIS_000015,2002,17.49566091
EUR,WHOSIS_000015,2005,20.16823648
GHA,WHOSIS_000015,2015,16.49652073
LAO,WHOSIS_000015,2000,14.72154528
VEN,WHOSIS_000015,2008,21.70199511
GAB,WHOSIS_000015,2009,15.38338902
HUN,WHOSIS_000015,2007,19.26498715
KEN,WHOSIS_000015,2003,16.36099388
EMR,WHOSIS_000015,2003,17.54935139
KHM,WHOSIS_000015,2017,17.20597775
UKR,WHOSIS_000015,2018,19.35759046
COM,WHOSIS_000015,2002,16.56054174
COM,WHOSIS_000015,2006,17.23465708
FIN,WHOSIS_000015,2011,23.55746159
CRI,WHOSIS_000015,2018,24.56719363
BHS,WHOSIS_000015,2013,20.89472185
WB_UMI,WHOSIS_000015,2019,20.80136251
AFR,WHOSIS_000015,2008,16.22714516
MEX,WHOSIS_000015,2009,21.73926544
AGO,WHOSIS_000015,2021,15.84597502
GAB,WHOSIS_000015,2002,14.64935362
HUN,WHOSIS_000015,2009,19.57571067
KWT,WHOSIS_000015,2003,22.92960255
COG,WHOSIS_000015,2004,13.79071333
SYC,WHOSIS_000015,2001,19.26073436
ISR,WHOSIS_000015,2021,24.06180381
DEU,WHOSIS_000015,2021,23.15530539
TCD,WHOSIS_000015,2012,15.49748412
BEN,WHOSIS_000015,2011,17.04016384
NOR,WHOSIS_000015,2007,23.0854551
MRT,WHOSIS_000015,2011,18.50371947
UKR,WHOSIS_000015,2006,16.98100435
SDN,WHOSIS_000015,2012,18.74737952
ETH,WHOSIS_000015,2008,16.33355815
HRV,WHOSIS_000015,2014,21.44456984
LBN,WHOSIS_000015,2009,21.77925258
ARG,WHOSIS_000015,2004,20.46208446
WSM,WHOSIS_000015,2021,17.72630899
SLB,WHOSIS_000015,2005,14.74696797
IRN,WHOSIS_000015,2000,20.55341014
OMN,WHOSIS_000015,2017,18.50373314
PRI,WHOSIS_000015,2014,24.55455136
TTO,WHOSIS_000015,2014,21.41994909
COD,WHOSIS_000015,2002,14.54397778
UZB,WHOSIS_000015,2014,15.53791999
URY,WHOSIS_000015,2020,22.34416158
JPN,WHOSIS_000015,2019,26.65768529
FJI,WHOSIS_000015,2009,15.52752397
YEM,WHOSIS_000015,2010,18.05529964
JPN,WHOSIS_000015,2021,26.63246482
WB_HI,WHOSIS_000015,2000,21.82837008
BRN,WHOSIS_000015,2009,20.74243607
GAB,WHOSIS_000015,2021,16.03308734
CPV,WHOSIS_000015,2000,20.68094949
IRQ,WHOSIS_000015,2001,19.12543192
STP,WHOSIS_000015,2016,17.55522973
AFG,WHOSIS_000015,2006,13.77638867
WB_UMI,WHOSIS_000015,2021,19.76438211
KGZ,WHOSIS_000015,2012,17.64322965
YEM,WHOSIS_000015,2016,18.20096627
MLT,WHOSIS_000015,2021,24.29105945
BHR,WHOSIS_000015,2006,15.66397393
MAR,WHOSIS_000015,2014,19.07028238
KAZ,WHOSIS_000015,2018,19.13354948
ERI,WHOSIS_000015,2006,13.84460809
URY,WHOSIS_000015,2007,20.69253161
NPL,WHOSIS_000015,2008,18.64966949
BFA,WHOSIS_000015,2001,15.30207595
ITA,WHOSIS_000015,2013,24.65804338
THA,WHOSIS_000015,2003,21.02706021
KIR,WHOSIS_000015,2017,14.99580242
SSD,WHOSIS_000015,2009,15.95262335
ERI,WHOSIS_000015,2002,13.47400437
LBN,WHOSIS_000015,2002,21.13721052
GLOBAL,WHOSIS_000015,2014,20.62264018
AUT,WHOSIS_000015,2005,22.66473812
NPL,WHOSIS_000015,2021,17.42060762
PAK,WHOSIS_000015,2003,16.45481044
BGR,WHOSIS_000015,2005,18.16114416
BFA,WHOSIS_000015,2010,15.99692174
WB_LI,WHOSIS_000015,2012,16.4295836
ZAF,WHOSIS_000015,2011,17.00813198
BLZ,WHOSIS_000015,2002,19.86036187
BEL,WHOSIS_000015,2006,22.68445501
SWZ,WHOSIS_000015,2018,13.98404598
URY,WHOSIS_000015,2002,20.74986456
GRC,WHOSIS_000015,2005,22.697607
RWA,WHOSIS_000015,2014,17.56936263
IRL,WHOSIS_000015,2005,22.03853072
AFG,WHOSIS_000015,2009,14.26714314
WB_HI,WHOSIS_000015,2018,24.10941807
ATG,WHOSIS_000015,2008,19.71496975
NER,WHOSIS_000015,2000,15.80731419
FIN,WHOSIS_000015,2000,21.60328441
SDN,WHOSIS_000015,2001,17.48545595
PAK,WHOSIS_000015,2005,16.47992125
TON,WHOSIS_000015,2009,18.28825176
MUS,WHOSIS_000015,2008,18.99916996
PRK,WHOSIS_000015,2007,17.73027304
MWI,WHOSIS_000015,2010,14.8435981
SOM,WHOSIS_000015,2016,13.35633655
STP,WHOSIS_000015,2003,17.01743985
ARE,WHOSIS_000015,2006,23.13830588
BRB,WHOSIS_000015,2013,21.37420367
MMR,WHOSIS_000015,2021,17.09295667
RUS,WHOSIS_000015,2012,18.66694131
WB_UMI,WHOSIS_000015,2015,20.34898506
BRB,WHOSIS_000015,2009,21.18871264
SAU,WHOSIS_000015,2003,17.64135272
KEN,WHOSIS_000015,2017,17.17781897
BGR,WHOSIS_000015,2021,16.7897446
MDG,WHOSIS_000015,2012,15.85496594
GUY,WHOSIS_000015,2000,16.45420694
ROU,WHOSIS_000015,2009,19.17564264
FJI,WHOSIS_000015,2001,14.79117614
PSE,WHOSIS_000015,2000,17.3242856
SEAR,WHOSIS_000015,2013,18.49688293
CUB,WHOSIS_000015,2015,21.83974041
MOZ,WHOSIS_000015,2016,14.56234808
HND,WHOSIS_000015,2004,19.20069631
LAO,WHOSIS_000015,2017,17.29392175
SYC,WHOSIS_000015,2006,18.80604108
SWE,WHOSIS_000015,2020,24.15804629
MNE,WHOSIS_000015,2014,20.20465134
FSM,WHOSIS_000015,2008,15.63847726
AMR,WHOSIS_000015,2011,22.33672257
DJI,WHOSIS_000015,2017,17.30690551
CAF,WHOSIS_000015,2003,11.26614996
TCD,WHOSIS_000015,2000,14.64437027
GMB,WHOSIS_000015,2012,16.2462625
NIC,WHOSIS_000015,2014,23.81968889
SLV,WHOSIS_000015,2003,21.63554907
NAM,WHOSIS_000015,2008,15.26716952
NGA,WHOSIS_000015,2010,17.60837334
CHN,WHOSIS_000015,2021,21.21162403
SWZ,WHOSIS_000015,2013,12.76883454
MRT,WHOSIS_000015,2016,18.65924627
SDN,WHOSIS_000015,2005,17.96272484
TLS,WHOSIS_000015,2015,18.05652895
KWT,WHOSIS_000015,2015,24.71102111
LBN,WHOSIS_000015,2015,22.39780324
IRN,WHOSIS_000015,2008,21.68107147
SSD,WHOSIS_000015,2012,16.03260842
LBR,WHOSIS_000015,2005,16.06750396
URY,WHOSIS_000015,2018,21.8099406
MNG,WHOSIS_000015,2003,15.32446474
RWA,WHOSIS_000015,2017,17.77397217
WB_LI,WHOSIS_000015,2000,14.75661371
KAZ,WHOSIS_000015,2021,16.40343227
SYC,WHOSIS_000015,2014,19.59984087
LCA,WHOSIS_000015,2017,22.2594782
LTU,WHOSIS_000015,2001,19.2952346
PAN,WHOSIS_000015,2011,23.13128488
USA,WHOSIS_000015,2007,22.59993279
GIN,WHOSIS_000015,2014,15.85641162
SWZ,WHOSIS_000015,2011,12.33556653
SEN,WHOSIS_000015,2016,17.88686958
PRY,WHOSIS_000015,2017,21.33076
MKD,WHOSIS_000015,2009,18.6436699
EUR,WHOSIS_000015,2019,22.4720274
LBR,WHOSIS_000015,2013,16.5278024
TTO,WHOSIS_000015,2006,20.12663507
LBR,WHOSIS_000015,2017,16.89886009
SVN,WHOSIS_000015,2002,20.75212695
FSM,WHOSIS_000015,2006,15.57318784
WB_UMI,WHOSIS_000015,2000,18.08861628
SRB,WHOSIS_000015,2009,18.51985819
TLS,WHOSIS_000015,2001,18.04348813
TKM,WHOSIS_000015,2016,18.34479088
SEN,WHOSIS_000015,2013,17.65424148
VCT,WHOSIS_000015,2020,20.1251998
ZWE,WHOSIS_000015,2008,12.72473536
DJI,WHOSIS_000015,2021,16.65787055
DEU,WHOSIS_000015,2019,23.57321953
CIV,WHOSIS_000015,2006,14.9360799
ERI,WHOSIS_000015,2020,14.71543653
GHA,WHOSIS_000015,2002,15.69694995
CPV,WHOSIS_000015,2003,20.81656459
HND,WHOSIS_000015,2005,19.22309171
VEN,WHOSIS_000015,2005,21.66224226
MDV,WHOSIS_000015,2020,18.62187905
CYP,WHOSIS_000015,2003,22.17663158
IRN,WHOSIS_000015,2017,22.03217516
WSM,WHOSIS_000015,2020,17.41507442
SAU,WHOSIS_000015,2007,18.39858177
LUX,WHOSIS_000015,2003,22.22701321
MUS,WHOSIS_000015,2007,18.75549061
TUN,WHOSIS_000015,2014,21.31414322
SVN,WHOSIS_000015,2013,23.0889023
DZA,WHOSIS_000015,2005,20.49820956
BRB,WHOSIS_000015,2004,20.28308417
GIN,WHOSIS_000015,2002,15.45394892
TZA,WHOSIS_000015,2010,17.03272374
MDV,WHOSIS_000015,2021,17.75482481
TKM,WHOSIS_000015,2000,17.26382632
SAU,WHOSIS_000015,2004,17.82588281
BGD,WHOSIS_000015,2014,20.38697761
SUR,WHOSIS_000015,2012,21.03596489
ISL,WHOSIS_000015,2009,23.77321702
PNG,WHOSIS_000015,2013,16.46323557
CYP,WHOSIS_000015,2005,22.50693047
LTU,WHOSIS_000015,2005,19.07246653
JOR,WHOSIS_000015,2020,21.37651676
TUN,WHOSIS_000015,2010,20.98686071
SUR,WHOSIS_000015,2002,19.22546978
VCT,WHOSIS_000015,2014,20.70672197
RWA,WHOSIS_000015,2005,15.4572319
MLI,WHOSIS_000015,2019,17.17561491
BHR,WHOSIS_000015,2001,15.04693695
PRT,WHOSIS_000015,2003,21.49778912
USA,WHOSIS_000015,2006,22.40281934
GNQ,WHOSIS_000015,2007,16.99434253
PNG,WHOSIS_000015,2020,16.07375942
GTM,WHOSIS_000015,2014,20.57195351
UKR,WHOSIS_000015,2009,17.67185819
PNG,WHOSIS_000015,2001,15.99023069
VEN,WHOSIS_000015,2001,21.08720356
SLB,WHOSIS_000015,2021,14.82649264
COG,WHOSIS_000015,2014,15.15601788
HTI,WHOSIS_000015,2001,15.23505529
VCT,WHOSIS_000015,2021,19.93157562
PNG,WHOSIS_000015,2018,16.7412055
GRD,WHOSIS_000015,2015,18.36465711
AUS,WHOSIS_000015,2011,24.7074049
FRA,WHOSIS_000015,2016,25.47997762
WB_HI,WHOSIS_000015,2006,22.95250142
URY,WHOSIS_000015,2010,21.40840306
BHS,WHOSIS_000015,2011,20.69335519
IRQ,WHOSIS_000015,2013,19.90804497
JPN,WHOSIS_000015,2005,25.1602261
SYR,WHOSIS_000015,2005,18.63616626
GEO,WHOSIS_000015,2014,18.49501583
LUX,WHOSIS_000015,2013,24.18479758
CUB,WHOSIS_000015,2003,21.87587292
MWI,WHOSIS_000015,2008,14.35597101
MOZ,WHOSIS_000015,2011,13.97173994
MNE,WHOSIS_000015,2001,18.8054918
IRL,WHOSIS_000015,2018,24.09220595
BHR,WHOSIS_000015,2002,15.13039881
LAO,WHOSIS_000015,2009,16.34616032
ZAF,WHOSIS_000015,2020,17.04444597
GUY,WHOSIS_000015,2010,16.90799887
BDI,WHOSIS_000015,2002,13.41108067
TZA,WHOSIS_000015,2013,17.53716878
JOR,WHOSIS_000015,2009,21.07216853
MLI,WHOSIS_000015,2018,17.06289691
BGR,WHOSIS_000015,2000,17.60318779
AUT,WHOSIS_000015,2002,22.22608994
SDN,WHOSIS_000015,2020,17.86337385
NLD,WHOSIS_000015,2018,24.21544231
COD,WHOSIS_000015,2003,14.51044933
KEN,WHOSIS_000015,2019,17.37420401
BLR,WHOSIS_000015,2015,19.17733013
EGY,WHOSIS_000015,2011,17.10381767
SVK,WHOSIS_000015,2005,18.98387534
TJK,WHOSIS_000015,2018,19.94286068
LBY,WHOSIS_000015,2017,19.74990626
CAN,WHOSIS_000015,2002,22.74018023
LBY,WHOSIS_000015,2010,20.0282412
PER,WHOSIS_000015,2010,23.86319419
POL,WHOSIS_000015,2010,20.98142471
ARG,WHOSIS_000015,2013,21.32814112
BGR,WHOSIS_000015,2008,18.72643763
PRI,WHOSIS_000015,2020,24.85975997
PRY,WHOSIS_000015,2018,21.14422404
SSD,WHOSIS_000015,2005,15.67768983
AUT,WHOSIS_000015,2017,23.85334845
LVA,WHOSIS_000015,2014,20.19806142
GHA,WHOSIS_000015,2020,16.65871007
DEU,WHOSIS_000015,2015,23.21810677
EST,WHOSIS_000015,2003,18.87110797
MDA,WHOSIS_000015,2013,17.81909643
MUS,WHOSIS_000015,2021,19.87445259
SYR,WHOSIS_000015,2010,18.74707368
TGO,WHOSIS_000015,2003,15.12463098
URY,WHOSIS_000015,2003,20.49110275
ALB,WHOSIS_000015,2002,20.60641858
CAF,WHOSIS_000015,2009,11.8353995
MUS,WHOSIS_000015,2015,20.16611715
MRT,WHOSIS_000015,2008,18.29197894
TUR,WHOSIS_000015,2009,21.07658049
FSM,WHOSIS_000015,2019,16.03994448
UGA,WHOSIS_000015,2006,15.48251621
MYS,WHOSIS_000015,2017,19.57650103
SSD,WHOSIS_000015,2002,15.43544846
NOR,WHOSIS_000015,2001,22.02854562
ATG,WHOSIS_000015,2000,19.94261092
EST,WHOSIS_000015,2012,21.38601701
ECU,WHOSIS_000015,2016,22.43608497
ALB,WHOSIS_000015,2015,21.11179276
GAB,WHOSIS_000015,2001,14.50761996
ARM,WHOSIS_000015,2003,17.66077585
HTI,WHOSIS_000015,2014,15.97226353
MYS,WHOSIS_000015,2016,19.59035911
GUY,WHOSIS_000015,2003,16.20028334
ERI,WHOSIS_000015,2000,13.2240678
QAT,WHOSIS_000015,2009,16.74930628
JPN,WHOSIS_000015,2011,25.65474901
HUN,WHOSIS_000015,2018,20.03515614
SVK,WHOSIS_000015,2006,19.16065928
HTI,WHOSIS_000015,2018,16.22722149
GIN,WHOSIS_000015,2018,16.42226508
BWA,WHOSIS_000015,2006,15.82125838
WSM,WHOSIS_000015,2017,17.51976602
SGP,WHOSIS_000015,2015,25.07133363
THA,WHOSIS_000015,2021,22.74765278
TUN,WHOSIS_000015,2004,20.49830109
BRA,WHOSIS_000015,2001,19.8654418
GEO,WHOSIS_000015,2006,18.60839715
ETH,WHOSIS_000015,2014,18.13871966
ARM,WHOSIS_000015,2005,17.93185113
BGD,WHOSIS_000015,2008,18.3598523
GMB,WHOSIS_000015,2003,16.00447627
LSO,WHOSIS_000015,2004,11.84220533
MOZ,WHOSIS_000015,2003,14.64599917
UKR,WHOSIS_000015,2019,19.49329149
STP,WHOSIS_000015,2015,17.50722991
CMR,WHOSIS_000015,2011,15.66601176
BRN,WHOSIS_000015,2004,20.19599432
CUB,WHOSIS_000015,2001,21.3686036
UKR,WHOSIS_000015,2005,16.69056961
BOL,WHOSIS_000015,2002,18.06883551
WSM,WHOSIS_000015,2002,17.22012189
AUT,WHOSIS_000015,2016,23.93158758
MNE,WHOSIS_000015,2015,20.35792219
PAN,WHOSIS_000015,2001,21.94670748
PNG,WHOSIS_000015,2008,16.14383962
MDA,WHOSIS_000015,2012,17.25334471
STP,WHOSIS_000015,2012,17.44143996
TUN,WHOSIS_000015,2012,21.20583779
LUX,WHOSIS_000015,2017,24.68525188
TKM,WHOSIS_000015,2001,17.32254763
GIN,WHOSIS_000015,2015,15.9881184
LTU,WHOSIS_000015,2004,19.38670498
WB_UMI,WHOSIS_000015,2013,20.02663141
BEN,WHOSIS_000015,2001,16.31838183
MDA,WHOSIS_000015,2008,16.04845763
SYR,WHOSIS_000015,2012,18.47591376
TGO,WHOSIS_000015,2020,15.98336611
BDI,WHOSIS_000015,2000,12.73315326
LCA,WHOSIS_000015,2016,22.37449969
FSM,WHOSIS_000015,2020,15.46431721
MMR,WHOSIS_000015,2012,17.08387483
BEL,WHOSIS_000015,2011,23.37640838
SEN,WHOSIS_000015,2007,17.33857077
CAN,WHOSIS_000015,2018,24.79029936
LBN,WHOSIS_000015,2020,22.2261492
LAO,WHOSIS_000015,2010,16.54773873
LSO,WHOSIS_000015,2001,13.09619963
POL,WHOSIS_000015,2003,19.69037925
FSM,WHOSIS_000015,2021,15.79515307
KIR,WHOSIS_000015,2011,14.61954549
LKA,WHOSIS_000015,2001,19.65611326
TCD,WHOSIS_000015,2017,15.93355102
UGA,WHOSIS_000015,2005,15.13814579
ISL,WHOSIS_000015,2016,24.47564
AFG,WHOSIS_000015,2018,15.05852084
CAN,WHOSIS_000015,2003,22.88500286
NLD,WHOSIS_000015,2017,23.87412846
DNK,WHOSIS_000015,2012,22.73974451
KEN,WHOSIS_000015,2013,16.69894381
VCT,WHOSIS_000015,2006,20.63699126
LTU,WHOSIS_000015,2012,20.24945122
RWA,WHOSIS_000015,2007,16.3502379
MLT,WHOSIS_000015,2001,21.04083745
FIN,WHOSIS_000015,2017,24.0653898
IDN,WHOSIS_000015,2000,17.34750251
GEO,WHOSIS_000015,2015,18.55175917
ETH,WHOSIS_000015,2015,18.2480737
IDN,WHOSIS_000015,2008,17.30795043
ITA,WHOSIS_000015,2008,23.99177683
WB_LI,WHOSIS_000015,2020,16.58561096
DZA,WHOSIS_000015,2002,20.23826163
LVA,WHOSIS_000015,2000,18.30686956
SVK,WHOSIS_000015,2007,19.3086853
NER,WHOSIS_000015,2014,16.90888672
MNE,WHOSIS_000015,2004,18.6547746
NLD,WHOSIS_000015,2015,23.62729243
ETH,WHOSIS_000015,2003,14.43723178
BTN,WHOSIS_000015,2020,20.5136033
LVA,WHOSIS_000015,2010,19.21077328
UKR,WHOSIS_000015,2017,19.45561186
CAN,WHOSIS_000015,2007,23.59799323
LCA,WHOSIS_000015,2020,21.73756032
TLS,WHOSIS_000015,2021,17.44880986
OMN,WHOSIS_000015,2019,19.51055932
BEN,WHOSIS_000015,2010,17.01461425
MLI,WHOSIS_000015,2014,16.65713293
GHA,WHOSIS_000015,2000,15.82555107
NZL,WHOSIS_000015,2009,23.76908136
ESP,WHOSIS_000015,2019,25.38684821
RWA,WHOSIS_000015,2012,17.38394741
GEO,WHOSIS_000015,2004,17.36096392
TKM,WHOSIS_000015,2006,16.25255005
KHM,WHOSIS_000015,2011,16.87791737
GTM,WHOSIS_000015,2018,20.75605797
LVA,WHOSIS_000015,2018,20.40844355
BHS,WHOSIS_000015,2010,20.63558956
ROU,WHOSIS_000015,2013,20.03674642
BRN,WHOSIS_000015,2017,20.52671666
AZE,WHOSIS_000015,2017,19.92338573
BHR,WHOSIS_000015,2005,15.26791555
WSM,WHOSIS_000015,2012,17.59018498
BRN,WHOSIS_000015,2019,20.9242874
SEN,WHOSIS_000015,2012,17.67823066
NLD,WHOSIS_000015,2006,22.54623427
GEO,WHOSIS_000015,2010,18.03415749
DJI,WHOSIS_000015,2000,15.96903246
CHE,WHOSIS_000015,2017,25.26770451
URY,WHOSIS_000015,2004,20.71360548
PRY,WHOSIS_000015,2013,21.42895561
UZB,WHOSIS_000015,2003,13.21777018
IRL,WHOSIS_000015,2000,20.18570228
AFR,WHOSIS_000015,2015,17.12243235
MRT,WHOSIS_000015,2021,17.4245746
MMR,WHOSIS_000015,2017,17.77282858
BHS,WHOSIS_000015,2019,20.20485794
MRT,WHOSIS_000015,2014,18.63953547
HRV,WHOSIS_000015,2021,20.29464219
MKD,WHOSIS_000015,2013,19.26446835
COG,WHOSIS_000015,2019,15.56248566
SEAR,WHOSIS_000015,2016,18.81571085
TLS,WHOSIS_000015,2019,17.95840629
SEAR,WHOSIS_000015,2009,18.15024258
LUX,WHOSIS_000015,2014,24.37344554
PRI,WHOSIS_000015,2003,22.82345695
ATG,WHOSIS_000015,2007,19.66251623
TCD,WHOSIS_000015,2001,14.65382332
ATG,WHOSIS_000015,2004,20.53045972
